mmsi,from_port,to_port,departure_date,arrival_date,distance_km,hours,ais_pings
477552700,"TANGIER-MEDITERRANEAN,MAR","LAGOS,NGA",2013-05-29,2013-06-08,6657.27071508032,256.80013888888885,512
111111111,"LAGOS,NGA","LAGOS,NGA",2016-03-26,2016-03-26,101.31345389888305,25.205138888888886,34
373408000,"ONNE,NGA","ONNE,NGA",2016-02-01,2016-02-01,167.21917163706487,8.987361111111118,198
565110000,"CAPE TOWN,ZAF","LAGOS,NGA",2014-12-24,2014-12-31,4803.129032334149,159.78527777777765,635
354942000,"PORT HARCOURT,NGA","PORT HARCOURT,NGA",2016-10-06,2016-10-07,667.4400099012041,20.42875,171
123456789,"MENTON,FRA","TWON-BRASS,NGA",2016-06-04,2016-06-04,187.56832134809542,9.15875,17
371897000,"WARRI,NGA","COROZAL,PAN",2013-07-14,2013-07-14,94.45642166073402,12.257083333333334,19
212942000,"LAGOS,NGA","MONTEVIDEO,URY",2013-07-31,2013-08-16,7762.059015225071,356.9629166666666,570
565110000,"35adb6f9,CHN","ONNE,NGA",2017-05-14,2017-06-24,10075.857796557504,515.469999999999,3530
351355000,"LAGOS,NGA","LAGOS,NGA",2017-07-24,2017-07-24,8.048158009054216,0.707361111111111,7
244772000,"LAGOS,NGA","LAGOS,NGA",2016-12-21,2016-12-21,13.441644169479382,1.5288888888888887,5
477852800,"ONNE,NGA","PORT HARCOURT,NGA",2015-08-11,2015-08-11,10.448575118371387,0.6323611111111112,3
565771000,"LOME TOGO,TGO","ONNE,NGA",2016-03-26,2016-03-28,1059.311254631638,39.185694444444444,293
636090866,"LAGOS,NGA","LAGOS,NGA",2015-03-04,2015-03-04,5.518048146241189,1.0408333333333335,1
244772000,"LAGOS,NGA","LAGOS,NGA",2015-05-15,2015-05-15,110.89826467729634,5.941388888888889,1
657915000,"CAPE TOWN,NGA","PORT HARCOURT,NGA",2013-09-28,2013-10-10,891.5826934341821,291.3283333333332,431
244886000,"LAGOS,NGA","IMMINGHAM,GBR",2017-05-27,2017-05-28,282.8218876807678,20.81972222222222,80
209229000,"AGBAMI,NGA","AGBAMI,NGA",2012-11-04,2012-11-05,4.026866615274993,3.7126388888888893,4
354942000,"34046d2d,CHN","PORT HARCOURT,NGA",2015-01-04,2015-01-05,816.5422321726566,22.518333333333338,82
636090710,"LAGOS,NGA","COTONOU,BEN",2014-04-01,2014-04-01,50.18625290180864,3.669861111111111,5
636090685,"LAGOS,NGA","DOUALA,CMR",2016-06-06,2016-06-09,1362.4663677379297,66.75902777777783,253
