mmsi,from_anchorage,from_anchorage_id,to_anchorage,to_anchorage_id,departure_date,arrival_date,distance_km,hours,ais_pings,from_country,to_country,from_anchorage_lat,from_anchorage_lon,to_anchorage_lat,to_anchorage_lon,straight_distance_km,days_since_attack_from_country,days_since_attack_to_country
311044100,"CAPE TOWN,ZAF",1dcc6131,"LAGOS,NGA",103c734d,2015-11-03,2015-11-10,4735.820256850203,154.34486111111107,583,ZAF,NGA,-33.89459003572616,18.365246181645656,6.298301042179155,3.4171538712877165,4743.5379423890645,NA,15
258882000,"LAGOS,NGA",103c0b5f,"TEMA,GHA",10207755,2016-04-24,2016-04-25,376.0549549362221,15.825694444444448,96,NGA,GHA,6.314020480432344,3.4375917652840444,5.55879266431027,0.07251028504350196,381.9542575294127,4,411
477174600,"LAGOS,NGA",103c0b63,"TANJUNG PELEPAS,MYS",31d0aa6b,2014-08-14,2014-09-09,15140.986915867123,622.9838888888906,6644,NGA,MYS,6.313666069892251,3.4477912257938788,1.2329153751219706,103.52294828703468,11117.859676362006,22,12
209605000,"BONNY,NGA",106853d9,"SANTOS,BRA",94d1fb6b,2012-03-14,2012-03-26,6519.51977201732,286.38847222222216,176,NGA,BRA,4.472582639627445,7.175119495016637,-24.10879732549842,-46.34071093990991,6610.992129096722,7,47
636090934,"LAGOS,NGA",103c0b5b,"LAGOS,NGA",103c7341,2012-12-13,2012-12-13,62.40804435394583,10.713472222222219,51,NGA,NGA,6.319361199944641,3.431719762433115,6.293193147337282,3.402361895183415,4.3631734265067665,0,0
352506000,"LIBREVILLE,GAB",107f387d,"LAGOS,NGA",103c0b63,2014-08-11,2014-08-12,845.6805716288577,28.819861111111116,75,GAB,NGA,0.3027778833659978,9.409651888562275,6.313666069892251,3.4477912257938788,941.4447893555641,392,19
215735000,"EUROPA POINT,GIB",0d0cbfab,"LAGOS,NGA",103c734d,2013-10-23,2013-11-06,6229.454804948631,347.28305555555517,420,GIB,NGA,36.10472402575994,-5.3565087113776455,6.298301042179155,3.4171538712877165,3436.692758055466,NA,20
999999999,"LAGOS,NGA",103b8ac5,"HICKAM FIELD,USA",7c006f65,2014-03-13,2014-03-13,708.8014519947496,216.86555555555563,89,NGA,USA,6.424452181936191,3.40615466683435,21.354372193228503,-157.9430656167994,16334.564624022754,7,NA
373408000,"ONNE,NGA",106835fd,"ONNE,NGA",106835fd,2016-01-08,2016-01-09,344.41447646880204,23.59180555555556,72,NGA,NGA,4.69637773900837,7.177986827188229,4.69637773900837,7.177986827188229,0,12,12
305042000,"KLAIPEDA,LTU",46e4d179,"LAGOS,NGA",103c734f,2017-05-07,2017-05-26,9779.460211312477,455.0744444444451,2333,LTU,NGA,55.72512888042048,20.864980797611775,6.298262408124646,3.4118728783894627,5715.547570161985,NA,8
657539000,"AGBAMI,NGA",106c8dfd,"AGBAMI,NGA",106c9201,2016-03-14,2016-03-15,124.00017771083058,22.15569444444444,85,NGA,NGA,3.48178546764894,5.569635764941248,3.4820979842924387,5.559187004832648,1.1615245748696368,3,3
538006174,"ONNE,NGA",10684a41,"TUBARAO,BRA",00b80539,2017-09-24,2017-10-06,5902.61659062396,295.2547222222226,4049,NGA,BRA,4.668614634845623,7.153962640244982,-20.305779885033385,-40.13256389452684,5867.884602438837,4,908
375564000,"ODUDU TERMINAL,NGA",10661fd9,"ODUDU TERMINAL,NGA",10661fd9,2012-01-26,2012-01-27,87.16355107764036,19.194583333333334,87,NGA,NGA,4.00470473065547,7.787891381338228,4.00470473065547,7.787891381338228,0,17,17
247341100,"LAGOS,NGA",103c73a7,"TEMA,GHA",10207907,2015-11-27,2015-11-27,372.83066368214594,14.171944444444447,108,NGA,GHA,6.2827199584164894,3.3770589337932857,5.606120436894923,0.04404920441353168,376.63888695928705,1,262
351355000,"TIN CAN ISLAND,NGA",103c7507,"TIN CAN ISLAND,NGA",103c7507,2014-02-05,2014-02-12,61.05400095174172,309.50874999999974,598,NGA,NGA,6.362842843907368,3.382162530999586,6.362842843907368,3.382162530999586,0,0,0
666000001,"ONNE,NGA",106835f7,"BIRINGKASI,IDN",2dbe4db7,2012-09-27,2012-09-29,1115.27050116332,202.25791666666672,71,NGA,IDN,4.695206017787844,7.16579639356807,-4.817385940060635,119.48290592905659,12532.502833745684,18,3
538090021,"ONNE,NGA",10684a6b,"DOUALA,CMR",10614261,2013-01-26,2013-02-01,446.3624532381007,113.20430555555555,34,NGA,CMR,4.673675558008926,7.154562508618303,3.8952899172470725,9.525891654027815,277.12984356781607,34,NA
220159000,"WALVIS BAY,NAM",1c76fa83,"LAGOS,NGA",103c0b63,2012-12-02,2012-12-08,3456.081164807229,139.75472222222226,92,NAM,NGA,-22.865988259047214,14.469263665058332,6.313666069892251,3.4477912257938788,3462.8227636866704,NA,39
123456789,"359b3e45,CHN",359b3e45,"OFON FIELD,NGA",106638df,2018-01-03,2018-01-03,759.791907863631,59.27666666666668,73,CHN,NGA,37.420406750646066,122.65758295171113,4.127001529222807,8.0945651425215015,11865.773848527417,5,10
636015795,"LAGOS,NGA",103c73a7,"LAGOS,NGA",103c734d,2013-06-07,2013-06-20,889.4286210609007,309.005138888889,311,NGA,NGA,6.2827199584164894,3.3770589337932857,6.298301042179155,3.4171538712877165,4.763478022369973,3,3
311044100,"LAGOS,NGA",103c735b,"DOUALA,CMR",10615cab,2014-05-17,2014-05-19,833.709329515626,43.44222222222223,49,NGA,CMR,6.303914969766019,3.407074156880022,3.850265450831073,9.458867758767909,724.4481107931648,18,165
636091255,"LAGOS,NGA",103c734d,"BONNY,NGA",106853db,2013-10-23,2013-10-28,892.5259397276624,115.46333333333334,61,NGA,NGA,6.298301042179155,3.4171538712877165,4.472247926311296,7.171379759928464,463.0580135564398,20,20
123456789,"OFON FIELD,NGA",106638df,"SHENGJIN,ALB",1351e037,2016-09-21,2016-09-21,1872.3045211009864,152.60208333333324,135,NGA,ALB,4.127001529222807,8.0945651425215015,41.81302078522646,19.587996428300023,4348.347909279916,5,NA
1193046,"ONNE,NGA",10684a75,"GENOVA,ITA",12d343cf,2013-03-29,2013-03-30,710.3126820930787,65.34027777777776,38,NGA,ITA,4.686609012609169,7.157361015833657,44.393904166275526,8.937538163879411,4423.626210055267,25,NA
636014740,"GIBRALTAR,GIB",0d0cb8cd,"LAGOS,NGA",103c73a7,2014-01-11,2014-01-24,5870.598486271235,297.18083333333345,301,GIB,NGA,36.11621865359344,-5.30747182456798,6.2827199584164894,3.3770589337932857,3437.2436999950883,NA,26
305884000,"LAGOS,NGA",103c734f,"TEMA,GHA",10207755,2015-02-18,2015-02-19,352.5957061425327,15.282083333333336,62,NGA,GHA,6.298262408124646,3.4118728783894627,5.55879266431027,0.07251028504350196,378.79718058086456,15,19
311885000,"LAGOS,NGA",103c73a7,"ITAQUI,BRA",07f6f451,2012-12-17,2012-12-27,5464.871031266378,236.01944444444445,414,NGA,BRA,6.2827199584164894,3.3770589337932857,-2.4124428129346005,-44.354982417558354,5392.689050832158,0,325
309066000,"LAGOS,NGA",103c0b63,"LAGOS,NGA",103c0b79,2013-02-10,2013-02-11,187.82747280239758,30.60763888888888,50,NGA,NGA,6.313666069892251,3.4477912257938788,6.319529830918267,3.457340221932483,1.2419147640957242,0,0
371897000,"OKRIKA,NGA",1069cacf,"OKRIKA,NGA",1069cacf,2017-05-13,2017-05-14,574.667451399387,48.92013888888889,148,NGA,NGA,4.719927210910912,7.085940778286447,4.719927210910912,7.085940778286447,0,1,1
538004488,"LAGOS,NGA",103c7341,"JEBEL ALI,ARE",3e5f1861,2014-06-16,2014-06-29,7463.012120225908,319.85819444444456,505,NGA,ARE,6.293193147337282,3.402361895183415,25.08298274393369,54.919649121677054,5861.088100478913,48,773
538003738,"NEW YORK,---",10000001,"LAGOS,NGA",103c734d,2014-02-01,2014-02-10,2229.7708682227535,224.75638888888875,162,---,NGA,1.0578117517735973e-6,8.868445404832183e-6,6.298301042179155,3.4171538712877165,797.3023363443917,NA,2
538090447,"LAGOS,NGA",103c7139,"LOME,TGO",1023e153,2013-04-29,2013-04-30,363.5429581271588,27.254166666666674,73,NGA,TGO,6.299224214108248,3.3164475415923538,6.142351564807106,1.2862202530863056,225.35052623315394,3,139
352163000,"SHELL SLOT BONNY,NGA",1068e185,"SHELL SLOT BONNY,NGA",1068e185,2014-03-28,2014-03-31,189.717361838377,73.76583333333335,47,NGA,NGA,4.111069942917823,7.128575262735779,4.111069942917823,7.128575262735779,0,8,8
999999999,"LAGOS,NGA",103b8ac7,"LAGOS,NGA",103b8a95,2015-03-15,2015-03-15,24.24313649643826,8.329583333333334,54,NGA,NGA,6.422234198260632,3.4060092996120863,6.413033029009261,3.398046478021783,1.3509429386622815,40,40
351986000,"OKRIKA,NGA",1069cad1,"LAGOS,NGA",103c734d,2016-06-19,2016-06-21,703.2028096621178,51.712777777777795,282,NGA,NGA,4.722843509626339,7.0841422643092,6.298301042179155,3.4171538712877165,442.5417234193872,43,43
220159000,"POINTE NOIRE,COG",1a60bb7d,"ONNE,NGA",10684a41,2016-05-21,2016-05-24,1286.3798023815273,69.99347222222222,101,COG,NGA,-4.757364951672339,11.800324439043788,4.668614634845623,7.153962640244982,1169.5914482499707,168,14
373408000,"ONNE,NGA",106835fd,"ONNE,NGA",106835fd,2017-10-12,2017-10-13,270.89676098898764,11.393194444444443,166,NGA,NGA,4.69637773900837,7.177986827188229,4.69637773900837,7.177986827188229,0,10,10
636014987,"ERHA,NGA",103e3507,"DAKAR,SEN",0ec17695,2014-08-21,2014-08-27,3874.9144889322256,147.1661111111108,1548,NGA,SEN,5.3461608307611135,4.358470337263074,14.626974017525427,-17.358739574704494,2592.3892327585663,29,NA
477305400,"LAGOS,NGA",103c73bb,"BILBAO,ESP",0d4ef59d,2017-05-11,2017-05-27,7120.670101811307,377.5805555555555,1367,NGA,ESP,6.282856850063191,3.3662112847229997,43.399797313710586,-3.110233408376708,4180.310465954362,12,NA
248572000,"ABIDJAN,CIV",0fc1e879,"LAGOS,NGA",103c73a7,2013-09-23,2013-10-11,10984.661257927592,429.54916666666634,825,CIV,NGA,5.216634594628902,-4.036266851325571,6.2827199584164894,3.3770589337932857,829.6101387793672,54,19
636090866,"POINTE NOIRE,COG",1a60bdad,"LAGOS,NGA",103c0b63,2014-10-12,2014-10-15,442.69281880421573,13.680138888888889,38,COG,NGA,-4.743463906573153,11.749894357309868,6.313666069892251,3.4477912257938788,1538.296312910966,59,47
354942000,"PORT HARCOURT,NGA",1069c933,"PORT HARCOURT,NGA",1069c933,2016-10-05,2016-10-05,35.18616598226651,1.6525,32,NGA,NGA,4.774032554827909,6.977974880980963,4.774032554827909,6.977974880980963,0,19,19
636091124,"LAGOS,NGA",103c734d,"SAN PEDRO,CIV",0f961255,2013-10-28,2013-11-01,1237.6449685387201,89.56458333333333,43,NGA,CIV,6.298301042179155,3.4171538712877165,4.739683518212454,-6.618398153929698,1125.380768742885,25,89
1193046,"CAPE TOWN,NGA",10662e2b,"NATIONAL CITY,USA",80d95305,2014-11-14,2014-11-15,1646.247030473117,236.96069444444439,143,NGA,USA,4.236152345212028,7.9558648529321125,32.68644649345939,-117.13372647678868,12943.163511591481,2,NA
304364000,"LAS PALMAS,ESP",0c40bfeb,"LAGOS,NGA",10407625,2013-08-05,2013-08-16,4839.782762044922,252.59583333333333,317,ESP,NGA,28.146912447535136,-15.387645093634443,5.484997241958502,5.068082163663307,3321.3848430610133,NA,6
636016860,"LAGOS,NGA",103c73a7,"LAGOS,NGA",103c0b79,2016-07-02,2016-07-03,36.46814149309533,13.066805555555556,41,NGA,NGA,6.2827199584164894,3.3770589337932857,6.319529830918267,3.457340221932483,9.782453107124017,56,56
636090555,"WALVIS BAY,NAM",1c76fa8f,"LAGOS,NGA",103c7341,2014-12-16,2014-12-21,3497.842748349088,112.26527777777777,373,NAM,NGA,-22.867198881451152,14.457852571901368,6.293193147337282,3.402361895183415,3462.0914843417327,NA,7
354942000,"SAN FRANCISCO,USA",808580ff,"PORT HARCOURT,NGA",1069c933,2016-11-10,2016-11-11,693.4631727238693,28.67055555555557,326,USA,NGA,37.810659466813846,-122.40574206718615,4.774032554827909,6.977974880980963,12985.340699673878,NA,5
636014059,"LAGOS,NGA",103c7341,"DOUALA,CMR",10615b69,2015-12-28,2016-01-03,840.1029416573226,121.80208333333339,113,NGA,CMR,6.293193147337282,3.402361895183415,3.831378140753828,9.442341222864167,723.59274586198,1,64
244886000,"APAPA,NGA",103b8ba5,"LAGOS,NGA",103b8ae3,2017-07-16,2017-07-18,187.53714405051517,108.95541666666647,669,NGA,NGA,6.450992184840671,3.3730391786085936,6.434616162382297,3.3925756314517583,2.8272549628827193,3,3
657539000,"OKORO TERMINAL,NGA",1068f25f,"BONNY,NGA",10685461,2013-07-25,2013-08-01,777.364961731246,155.21986111111096,242,NGA,NGA,4.221682818755409,7.393499068759895,4.426951558237126,7.1397615430110255,36.26895478987065,6,6
636091178,"ONNE,NGA",10684a6b,"PORT BOUET,CIV",0fc1ef6b,2013-08-21,2013-08-24,1456.5790757977597,77.51388888888889,48,NGA,CIV,4.673675558008926,7.154562508618303,5.234314831667301,-3.9651016224382847,1234.7699502288363,6,21
657851000,"OKRIKA,NGA",1069cacf,"PORT HARCOURT,NGA",10685189,2014-04-17,2014-04-22,346.074979833591,116.48083333333331,42,NGA,NGA,4.719927210910912,7.085940778286447,4.4978901444688315,7.181237365098702,26.883887550821846,28,28
636092086,"WARRI,NGA",104051c5,"POINTE NOIRE,COG",1a60bde7,2012-11-02,2012-11-09,1792.9512226774962,175.26888888888877,387,NGA,COG,5.5480372391304185,5.617513089348336,-4.718975210270637,11.727423891543987,1329.5137267809084,9,272
636014168,"LAGOS,NGA",103c730d,"COTONOU,BEN",103cada3,2016-11-11,2016-11-11,107.46985540659453,3.193333333333333,37,NGA,BEN,6.28809561293518,3.3860868805119657,6.255657490259347,2.50789753403256,97.241526548953,6,158
239757000,"ITAQUI,BRA",07f687c9,"LAGOS,NGA",103b8b07,2012-02-05,2012-04-07,4074.384422917491,173.30083333333332,72,BRA,NGA,-2.5755745217028614,-44.37077735510375,6.4449999820424795,3.380373700112508,5401.008234109398,9,27
244886000,"APAPA,NGA",103b8ba5,"APAPA,NGA",103b8ba5,2016-07-31,2016-07-31,59.833100264677576,7.281805555555555,64,NGA,NGA,6.450992184840671,3.3730391786085936,6.450992184840671,3.3730391786085936,0,23,23
636090616,"ALGECIRAS,ESP",0d0c9531,"LAGOS,NGA",103c730d,2014-04-26,2014-05-06,5857.688280928883,231.40736111111102,344,ESP,NGA,36.13138394241946,-5.422507397599089,6.28809561293518,3.3860868805119657,3441.5597602001094,NA,5
1193046,"CAPE TOWN,NGA",10662e2b,"ESQUIMALT HARBOR,CAN",548f734b,2015-05-03,2015-05-04,425.35996459906784,74.32694444444444,40,NGA,CAN,4.236152345212028,7.9558648529321125,48.43268714844028,-123.43214206676528,12520.18530692434,9,NA
209229000,"AGBAMI,NGA",106c9201,"AGBAMI,NGA",106c9201,2015-12-14,2015-12-15,12.61031061582764,13.023472222222223,36,NGA,NGA,3.4820979842924387,5.559187004832648,3.4820979842924387,5.559187004832648,0,18,18
210719000,"DAKAR,SEN",0ec175df,"LAGOS,NGA",103c0b35,2013-12-19,2013-12-23,3109.764789688499,100.60624999999995,234,SEN,NGA,14.652153634831064,-17.31657067718245,6.335272387507479,3.42224507294417,2449.1354978486856,NA,3
376626000,"OFON FIELD,NGA",106638df,"ONNE,NGA",106835f7,2012-08-27,2012-09-07,323.8160795639496,259.43805555555554,124,NGA,NGA,4.127001529222807,8.0945651425215015,4.695206017787844,7.16579639356807,120.94224568109716,24,24
657539000,"AGBAMI,NGA",106c8dfd,"AGBAMI,NGA",106c9201,2017-10-22,2017-10-22,6.203175554425187,1.7188888888888887,36,NGA,NGA,3.48178546764894,5.569635764941248,3.4820979842924387,5.559187004832648,1.1615245748696368,1,1
215295000,"LAGOS,NGA",103c734f,"TEMA,GHA",102077a1,2016-04-20,2016-04-21,383.932257747737,20.410277777777782,75,NGA,GHA,6.298262408124646,3.4118728783894627,5.53823101833556,0.034893492363824954,383.36903902904953,0,407
636011571,"NOUAKCHOTT,MRT",0e96491d,"CALABAR,NGA",106787cf,2013-02-21,2013-03-10,4266.067197649398,395.7880555555558,773,MRT,NGA,17.98476161385492,-16.0958843225412,4.973992675330839,8.32288966944903,3025.7855845298964,21,4
370433000,"ALGECIRAS,ESP",0d0c9581,"LAGOS,NGA",103c74c9,2015-03-26,2015-04-06,6000.708936756113,276.20986111111057,1743,ESP,NGA,36.09573054440406,-5.3974397326237336,6.335357575872347,3.4116575606273116,3432.676838621631,NA,5
372478000,"BONNY,NGA",106853f1,"BONNY,NGA",106853f1,2014-05-09,2014-05-10,489.5449847441182,21.425277777777783,63,NGA,NGA,4.453765386863218,7.164483616981104,4.453765386863218,7.164483616981104,0,10,10
999999999,"LAGOS,NGA",103c76d5,"COATZACOALCOS,MEX",85e98243,2014-03-29,2014-03-29,547.7969498492434,107.88374999999999,48,NGA,MEX,6.314368958454238,3.301185434994498,18.124781015953193,-94.41940226398216,10610.776144782432,9,NA
373408000,"ONNE,NGA",106835fd,"ONNE,NGA",106835fd,2017-09-30,2017-09-30,175.7047717518733,14.034861111111121,104,NGA,NGA,4.69637773900837,7.177986827188229,4.69637773900837,7.177986827188229,0,4,4
123456789,"OFON FIELD,NGA",106638df,"34523d85,CHN",34523d85,2016-02-01,2016-02-01,526.4470355466603,35.706250000000004,37,NGA,CHN,4.127001529222807,8.0945651425215015,29.131229280859262,122.00042773553474,12082.998439088731,3,31
229076000,"ALGECIRAS,ESP",0d0c9587,"LAGOS,NGA",103c0b63,2013-05-16,2013-05-24,6067.116354980384,195.00583333333338,531,ESP,NGA,36.090084550624965,-5.3973477460035575,6.313666069892251,3.4477912257938788,3435.384125263926,NA,2
538003917,"ESCRAVOS,NGA",10407b43,"LOME,TGO",1023dcf7,2014-07-14,2014-07-15,434.80991986688633,22.393055555555552,33,NGA,TGO,5.610812137136584,5.207266562196912,6.010211943973226,1.329757886098855,431.718375853725,76,34
210410000,"3413639d,CHN",3413639d,"LAGOS,NGA",103c0b5f,2013-10-13,2013-11-13,17568.17730501278,709.038194444444,1164,CHN,NGA,24.27708671092417,118.16227022806622,6.314020480432344,3.4375917652840444,12189.03743960802,303,10
657539000,"AGBAMI,NGA",106c8e01,"AGBAMI,NGA",106c8dfd,2016-03-31,2016-04-01,47.80780405307968,11.702638888888886,48,NGA,NGA,3.486264369736924,5.565071186132125,3.48178546764894,5.569635764941248,0.711217413560131,5,5
666000001,"OKORO FIELD,NGA",1067d5b3,"POMALAA,IDN",2d97f825,2017-02-03,2017-02-03,0.8987164121278497,20.014861111111106,42,NGA,IDN,4.409426825096771,7.824900676483428,-4.1789460919199914,121.59934304017939,12688.615224282865,52,26
1193046,"ONNE,NGA",10684a73,"NATIONAL CITY,USA",80d95305,2014-12-23,2014-12-23,468.55498374462445,61.45222222222221,75,NGA,USA,4.683251520085712,7.156801912605507,32.68644649345939,-117.13372647678868,12843.15738911273,14,NA
657100900,"ONNE,NGA",10684a41,"BONNY,NGA",10685459,2016-12-13,2016-12-14,275.8206965496273,25.219305555555547,69,NGA,NGA,4.668614634845623,7.153962640244982,4.415963161631286,7.138325656444293,28.17851188583014,0,0
564755000,"JACKSONVILLE,USA",88e44529,"LAGOS,NGA",103c0b59,2013-02-13,2013-03-06,13713.280280101999,514.5399999999996,507,USA,NGA,30.41259410369732,-81.29837734443122,6.313889092471536,3.4318378719539924,9158.934812477137,NA,2
636091333,"LAGOS,NGA",103c734d,"TEMA,GHA",10207755,2013-08-09,2013-08-10,383.17686639314616,16.202777777777772,94,NGA,GHA,6.298301042179155,3.4171538712877165,5.55879266431027,0.07251028504350196,379.3688747369538,10,57
372478000,"BONNY,NGA",106853d5,"JEDDAH,SAU",15c3c8a7,2012-03-03,2012-03-07,2974.343272248963,170.25124999999994,66,NGA,SAU,4.483776234974375,7.176802247799031,21.454040964462003,39.1580769958992,3935.215789317553,3,NA
239894000,"PORT LINCOLN,AUS",6aabe6bb,"LAGOS,NGA",103c734d,2013-01-31,2013-03-12,16514.841164400616,951.60736111111,1156,AUS,NGA,-34.658351598400536,135.96816912398842,6.298301042179155,3.4171538712877165,14245.818754956965,NA,0
566055000,"LAGOS,NGA",103c73c5,"3406a3c9,CHN",3406a3c9,2016-05-31,2016-06-23,15788.438166156275,510.56027777777405,6315,NGA,CHN,6.2827769048193005,3.3517038491026887,22.0854205320365,114.46780441439755,11899.860549995476,24,32
351204000,"CALABAR,NGA",106788b9,"LOME,TGO",1023dcf7,2012-12-15,2012-12-17,944.4543137046226,54.95708333333335,50,NGA,TGO,4.937119045662791,8.28976212405126,6.010211943973226,1.329757886098855,780.4317325267372,2,4
247281100,"LAGOS,NGA",103c7341,"ALGECIRAS,ESP",0d0c9589,2012-12-03,2012-12-11,5875.48460633226,192.62666666666652,572,NGA,ESP,6.293193147337282,3.402361895183415,36.084752689120144,-5.397882672743982,3435.8286781428765,40,NA
245482000,"BONNY,NGA",10685477,"LUBA,GNQ",106433dd,2012-05-23,2012-05-28,243.05716819847547,105.67222222222222,36,NGA,GNQ,4.442877604845567,7.149746350707303,3.4838921523279733,8.564060115396938,189.9076803728074,6,135
248572000,"LAGOS,NGA",103c734d,"TEMA,GHA",10207755,2016-02-28,2016-02-29,362.5343556855793,12.527777777777779,99,NGA,GHA,6.298301042179155,3.4171538712877165,5.55879266431027,0.07251028504350196,379.3688747369538,2,355
657539000,"AGBAMI,NGA",106c8e01,"AGBAMI,NGA",106c8dfd,2017-10-27,2017-10-28,44.85534375529843,8.180000000000001,39,NGA,NGA,3.486264369736924,5.565071186132125,3.48178546764894,5.569635764941248,0.711217413560131,2,2
255805554,"LAGOS,NGA",103c0cab,"COTONOU,BEN",103cace3,2016-12-26,2016-12-26,47.81545448110838,4.1134722222222235,32,NGA,BEN,6.3089376063982705,3.4219427697939633,6.276709562583158,2.4873252176635634,103.47646614255274,13,29
566613000,"LAGOS,NGA",103c0b63,"LAGOS,NGA",103c0b79,2014-02-19,2014-02-28,659.9793259450996,219.5806944444445,165,NGA,NGA,6.313666069892251,3.4477912257938788,6.319529830918267,3.457340221932483,1.2419147640957242,0,0
247341100,"LAGOS,NGA",103c730d,"LAGOS,NGA",103c74b9,2016-05-21,2016-05-21,153.83141802672785,5.291249999999999,55,NGA,NGA,6.28809561293518,3.3860868805119657,6.330617827065635,3.4066599636730404,5.252438508098335,14,14
566525000,"TAICHUNG,TWN",34696b15,"ONNE,NGA",10684a41,2013-09-15,2013-12-04,21634.30752548387,1807.5200000000013,5545,TWN,NGA,24.263233939853894,120.50479218335641,4.668614634845623,7.153962640244982,12141.481424922844,NA,11
305024000,"WARRI,NGA",104051c5,"SAN PEDRO,CIV",0f9612c9,2013-03-31,2013-04-05,1476.7813524694109,124.69222222222234,397,NGA,CIV,5.5480372391304185,5.617513089348336,4.703872065120651,-6.602522765895624,1358.1096648849314,1,7
123456789,"PARANAGUA,BRA",94db9a4b,"OFON FIELD,NGA",106638df,2016-11-12,2016-11-12,1239.8545384668882,127.38874999999999,112,BRA,NGA,-25.50046066228916,-48.49908875890097,4.127001529222807,8.0945651425215015,6936.476218295749,592,7
273356870,"ALGER,DZA",128fb343,"LAGOS,NGA",103c7341,2017-07-04,2017-07-20,3156.6991526997053,157.80402777777806,1495,DZA,NGA,36.81524091253675,3.080441213236613,6.293193147337282,3.402361895183415,3397.8565505431784,1862,48
247304200,"ABIDJAN,CIV",0fc1e96f,"LAGOS,NGA",103c7527,2012-01-04,2012-01-06,1214.1722815949308,50.44472222222216,402,CIV,NGA,5.283448870018949,-4.014638908564228,6.3559946854618525,3.406996509325048,830.5230566778644,NA,1
304443000,"LAS PALMAS,ESP",0c40bfc5,"WARRI,NGA",104051c5,2013-07-11,2013-07-22,5147.899182225989,241.0923611111111,83,ESP,NGA,28.134933958121135,-15.392664499457926,5.5480372391304185,5.617513089348336,3353.338843171242,NA,4
636017028,"DAKAR,SEN",0ec176a1,"LAGOS,NGA",103c734f,2017-12-31,2018-01-06,3233.012272813969,135.24569444444433,3270,SEN,NGA,14.64381401107084,-17.364166401685136,6.298262408124646,3.4118728783894627,2454.2509898822013,162,7
566492000,"LAGOS,NGA",103c7a3f,"PORT KLANG,MYS",31cd0a8d,2016-10-18,2016-11-15,14856.051546754727,647.0619444444494,9955,NGA,MYS,6.294048246764696,3.235863436192948,2.755825557677362,101.3232240370422,10878.591208411362,1,6
538005218,"LAGOS,NGA",103c734d,"LOME,TGO",1023d955,2013-12-18,2013-12-18,268.42303655288543,11.385555555555557,56,NGA,TGO,6.298301042179155,3.4171538712877165,5.979383585080461,1.2864004141751573,238.49096385619615,2,153
352622000,"COTONOU,BEN",103cada3,"LAGOS,NGA",103c0b79,2015-12-30,2015-12-30,85.58216447696445,3.170416666666667,34,BEN,NGA,6.255657490259347,2.50789753403256,6.319529830918267,3.457340221932483,105.29602759681795,1261,3
311018600,"LAGOS,NGA",103c7341,"JP MIZ OFF,JPN",35515e4d,2013-08-21,2013-09-19,20369.819029840517,688.3287500000009,1461,NGA,JPN,6.293193147337282,3.402361895183415,34.440606628997855,133.74936445890214,13130.276107610194,6,NA
538004351,"SKAGEN,DNK",464f43e5,"LAGOS,NGA",103c73bb,2012-05-23,2012-06-21,6882.295007043168,280.5084722222221,240,DNK,NGA,57.65815117072938,10.65451309241991,6.282856850063191,3.3662112847229997,5754.070849381584,NA,6
209229000,"ABIDJAN,CIV",0fc1ea4d,"BONNY,NGA",10685459,2012-05-29,2012-06-02,1384.7432474649336,85.69902777777777,70,CIV,NGA,5.327144515135507,-4.0300500994020325,4.415963161631286,7.138325656444293,1242.8850627699837,93,12
548882000,"BATA,GNQ",107cf795,"ONNE,NGA",10684a41,2015-11-10,2015-11-13,510.94383141808305,64.566250000000025,133,GNQ,NGA,1.827094687507507,9.704324810813178,4.668614634845623,7.153962640244982,424.7150006790264,676,22
247310000,"COTONOU,BEN",103cac99,"LAGOS,NGA",103c7351,2016-09-26,2016-09-27,230.14552584621558,11.479583333333332,41,BEN,NGA,6.308897645625695,2.482670672716018,6.303712377023448,3.4116380385349485,102.78802115141387,112,10
566296000,"BEJAIA,DZA",12f2ccbf,"LAGOS,NGA",10407611,2012-02-19,2012-03-07,6865.813722818631,284.5020833333332,254,DZA,NGA,36.7420427367782,5.07919797064766,5.469486887529357,5.073132232122579,3481.245047866326,NA,6
355139000,"LAGOS,NGA",103c0b51,"JP YOS,JPN",6018402b,2012-09-22,2012-10-22,20576.28894173438,644.0843055555529,1514,NGA,JPN,6.319412038616651,3.4274717652722395,35.32189367834636,139.68844735768826,13523.647643399085,13,NA
209309000,"DAKAR,SEN",0ec17421,"LAGOS,NGA",103c734d,2015-05-01,2015-05-07,3274.457575384816,149.52916666666664,116,SEN,NGA,14.649408731095342,-17.358423472992424,6.298301042179155,3.4171538712877165,2454.4162949116812,NA,7
219223000,"LAGOS,NGA",103c0b63,"DOUALA,CMR",10615b69,2014-01-26,2014-01-27,825.1083169790923,33.99847222222221,38,NGA,CMR,6.313666069892251,3.4477912257938788,3.831378140753828,9.442341222864167,719.7947869745861,0,54
538004585,"MURMANSK,RUS",44341153,"LAGOS,NGA",103c734d,2014-03-22,2014-05-14,17449.4030511522,1212.7237499999978,2257,RUS,NGA,69.0656187291458,33.11775734292803,6.298301042179155,3.4171538712877165,7317.64732342766,NA,2
304138000,"LAGOS,NGA",103c7527,"ABIDJAN,CIV",0fc1e913,2012-09-12,2012-09-16,931.7308067216042,85.10152777777778,42,NGA,CIV,6.3559946854618525,3.406996509325048,5.27381218332899,-4.013724516794654,830.5845179592199,3,199
