s2id,label,anchor_group,lat,lon
103c7381,"LAGOS,NGA",286,6.309004122275695,3.3768693909318492
103c714f,"LAGOS,NGA",286,6.303899772348012,3.3261662306155007
103c7361,"LAGOS,NGA",286,6.308967219014911,3.396335922530434
103c73c1,"LAGOS,NGA",286,6.288631666292488,3.356593381187051
103c73ff,"LAGOS,NGA",286,6.3095753932279734,3.3415589438631854
103c0b45,"LAGOS,NGA",286,6.325019518848391,3.43233120438237
103c0a57,"LAGOS,NGA",286,6.36126995025323,3.462499422388739
103c7527,"LAGOS,NGA",286,6.3559946854618525,3.406996509325048
103c0b27,"LAGOS,NGA",286,6.350990524383314,3.4322040764347186
103b8b01,"LAGOS,NGA",286,6.443746044452191,3.38277914420149
103c76ad,"LAGOS,NGA",286,6.313992678777779,3.3312961336343614
103c750d,"LAGOS,NGA",286,6.372924500381421,3.3865739370469545
103c74fb,"LAGOS,NGA",286,6.346269006605005,3.3862479322543897
103c7391,"LAGOS,NGA",286,6.298214588174829,3.3665991087767266
103c7351,"LAGOS,NGA",286,6.303712377023448,3.4116380385349485
103c7397,"LAGOS,NGA",286,6.293391057046051,3.366542100563689
103c74e9,"LAGOS,NGA",286,6.340958757054828,3.397207320516313
103c0b0d,"LAGOS,NGA",286,6.335402531357747,3.4519359399799403
103c0b25,"LAGOS,NGA",286,6.345771159175498,3.432384822209783
103c715d,"LAGOS,NGA",286,6.293444532840513,3.3313440593488495
103b8b03,"LAGOS,NGA",286,6.442076065310631,3.386834456542935
103c0ad9,"LAGOS,NGA",286,6.3557096178010974,3.4325535318467137
103c74ed,"LAGOS,NGA",286,6.335304296937367,3.391959935175548
103c735d,"LAGOS,NGA",286,6.304066432990893,3.4017171596366973
103c74d1,"LAGOS,NGA",286,6.3459609351527515,3.411806468532494
103c74b9,"LAGOS,NGA",286,6.330617827065635,3.4066599636730404
103c0b31,"LAGOS,NGA",286,6.340229997996555,3.427542729287888
103c7487,"LAGOS,NGA",286,6.319447120996135,3.381897686205527
103c73c5,"LAGOS,NGA",286,6.2827769048193005,3.3517038491026887
103c73e1,"LAGOS,NGA",286,6.293268542084331,3.341761516016364
103c7387,"LAGOS,NGA",286,6.30884561263025,3.3713470664293457
103c0b3d,"LAGOS,NGA",286,6.340324736508423,3.4371907201332847
103c74dd,"LAGOS,NGA",286,6.345949737047363,3.4019572353350886
103c7157,"LAGOS,NGA",286,6.304018825738124,3.336454234510958
103c7493,"LAGOS,NGA",286,6.330249128106461,3.3917984801276213
103c0b53,"LAGOS,NGA",286,6.318794697938828,3.42249624731794
103c0b33,"LAGOS,NGA",286,6.340667597869438,3.421954631061218
103c7511,"LAGOS,NGA",286,6.367705315135235,3.3916630647439208
103c0b05,"LAGOS,NGA",286,6.345842566993838,3.452513248093055
103c0b6d,"LAGOS,NGA",286,6.330338012649594,3.4472359298909616
103c76d5,"LAGOS,NGA",286,6.314368958454238,3.301185434994498
103c0b6f,"LAGOS,NGA",286,6.324740345918228,3.4474263570908747
103c74e1,"LAGOS,NGA",286,6.35150299960003,3.396859180950583
103c0ae5,"LAGOS,NGA",286,6.361429046062683,3.4470558766667136
103c73bd,"LAGOS,NGA",286,6.288175521321942,3.3673393691154323
103c0b69,"LAGOS,NGA",286,6.3248549360244395,3.4424935642640317
103c73db,"LAGOS,NGA",286,6.2827555917743965,3.3458318510704483
103c734f,"LAGOS,NGA",286,6.298262408124646,3.4118728783894627
103c74cf,"LAGOS,NGA",286,6.340387553792809,3.4116475703916858
103c7343,"LAGOS,NGA",286,6.298294518509429,3.4017368674909174
103c74d7,"LAGOS,NGA",286,6.351203893887945,3.4117640002778487
103c0b21,"LAGOS,NGA",286,6.351091568711712,3.4370166940964766
103c7395,"LAGOS,NGA",286,6.293167420596788,3.361741265588526
103c0b3f,"LAGOS,NGA",286,6.335434226197743,3.437152422554043
103c7363,"LAGOS,NGA",286,6.309711481047024,3.391937918618164
103c748d,"LAGOS,NGA",286,6.329849523493444,3.386670549949392
103c756b,"LAGOS,NGA",286,6.378074759399709,3.39681546857859
103c74b7,"LAGOS,NGA",286,6.330167166420304,3.4118337052076884
103c735f,"LAGOS,NGA",286,6.308582630518685,3.4019917858488835
103c73e3,"LAGOS,NGA",286,6.2984732430635555,3.3414394111564003
103c739d,"LAGOS,NGA",286,6.298114858254482,3.3770811626806303
103c74c5,"LAGOS,NGA",286,6.340743820622827,3.40700171098577
103c7147,"LAGOS,NGA",286,6.299090745793312,3.3212502131079233
103c74bd,"LAGOS,NGA",286,6.3248821460968205,3.4019238326829897
103b8afb,"LAGOS,NGA",286,6.432319831353642,3.388544502680149
103c76ab,"LAGOS,NGA",286,6.314684583676339,3.3359981085046715
103b8ae3,"LAGOS,NGA",286,6.434616162382297,3.3925756314517583
103c747d,"LAGOS,NGA",286,6.319705792508768,3.376605577537826
103c7571,"LAGOS,NGA",286,6.3828740000453434,3.3872813448529104
103c7377,"LAGOS,NGA",286,6.298323510128534,3.3811322258771273
103c0ae3,"LAGOS,NGA",286,6.356496223244997,3.447112149005845
103c7375,"LAGOS,NGA",286,6.293400456060267,3.381633186903708
103c735b,"LAGOS,NGA",286,6.303914969766019,3.407074156880022
103c0b09,"LAGOS,NGA",286,6.340879826344239,3.457351817923655
103c74bb,"LAGOS,NGA",286,6.32500250299365,3.4067589761390678
103c0b55,"LAGOS,NGA",286,6.31445674289651,3.421267211145268
103c0ba9,"LAGOS,NGA",286,6.345848014605465,3.4626612526295735
103c74df,"LAGOS,NGA",286,6.351053033404661,3.401825369327917
103c734d,"LAGOS,NGA",286,6.298301042179155,3.4171538712877165
103c0b23,"LAGOS,NGA",286,6.345982598779924,3.4372679035974607
103c74c7,"LAGOS,NGA",286,6.335605379044513,3.4072387793533654
103c0a55,"LAGOS,NGA",286,6.356188569269466,3.4628896379511214
103c7399,"LAGOS,NGA",286,6.293129331739521,3.3714239069615353
103b899d,"AJEGUNLE,NGA",286,6.436302256115203,3.3277590529280556
103b8989,"AJEGUNLE,NGA",286,6.426916768784504,3.338218674238942
103b8a29,"AJEGUNLE,NGA",286,6.4294523601003,3.3410093997574006
103b8981,"AJEGUNLE,NGA",286,6.437530407561423,3.334100538652182
103b8a27,"AJEGUNLE,NGA",286,6.426671037097815,3.3406916124225337
103b899f,"AJEGUNLE,NGA",286,6.435621661400613,3.31982086360973
103b89a7,"AJEGUNLE,NGA",286,6.436151088834954,3.3124053541002945
103b8983,"AJEGUNLE,NGA",286,6.436633873877663,3.331612294454188
103b89a1,"AJEGUNLE,NGA",286,6.435704027813557,3.3157324129707293
103b8987,"AJEGUNLE,NGA",286,6.4308832765552255,3.3372530568290957
103b8a21,"AJEGUNLE,NGA",286,6.42175623339878,3.3414465306802286
103b8999,"AJEGUNLE,NGA",286,6.432161097895883,3.3211815556963127
103b899b,"AJEGUNLE,NGA",286,6.433910412591724,3.3242905605362756
103b890b,"AJEGUNLE,NGA",286,6.443287682020296,3.3160311642270366
103b8985,"AJEGUNLE,NGA",286,6.4332227013153425,3.3327210196467973
103c7413,"TIN CAN ISLAND,NGA",286,6.325483430998949,3.356609387022199
103c745f,"TIN CAN ISLAND,NGA",286,6.335902713155616,3.377041084672099
103c7447,"TIN CAN ISLAND,NGA",286,6.340776330697162,3.3617982889140148
103c7405,"TIN CAN ISLAND,NGA",286,6.319760965184285,3.346621345818296
103c7469,"TIN CAN ISLAND,NGA",286,6.330663448453816,3.3662806184917926
103c7403,"TIN CAN ISLAND,NGA",286,6.3199646586737686,3.341410220504563
103c744f,"TIN CAN ISLAND,NGA",286,6.346460100588885,3.3667379470110546
103c7699,"TIN CAN ISLAND,NGA",286,6.335614301888596,3.330972434819595
103c769f,"TIN CAN ISLAND,NGA",286,6.335662121003031,3.3361872462264515
103c75ab,"TIN CAN ISLAND,NGA",286,6.356453967717436,3.376440766566729
103c7431,"TIN CAN ISLAND,NGA",286,6.3462011155789675,3.351277745943306
103c7411,"TIN CAN ISLAND,NGA",286,6.324689123310078,3.3514508207125004
103c746d,"TIN CAN ISLAND,NGA",286,6.325070531780101,3.361351520950337
103c7443,"TIN CAN ISLAND,NGA",286,6.3358540155488425,3.366558525549502
103c7459,"TIN CAN ISLAND,NGA",286,6.340720599754308,3.376785980237982
103c7449,"TIN CAN ISLAND,NGA",286,6.346557703205634,3.3619615636911817
103c7457,"TIN CAN ISLAND,NGA",286,6.34646268249828,3.376469991136948
103c7507,"TIN CAN ISLAND,NGA",286,6.362842843907368,3.382162530999586
103c7415,"TIN CAN ISLAND,NGA",286,6.330888931523115,3.356167787673777
103c741f,"TIN CAN ISLAND,NGA",286,6.33053147410771,3.3412436609970397
103c74f7,"TIN CAN ISLAND,NGA",286,6.340877487193001,3.3815293903863823
103c7439,"TIN CAN ISLAND,NGA",286,6.341173180332598,3.3567368863209133
103c7683,"TIN CAN ISLAND,NGA",286,6.346829714906191,3.3361691106585467
103c7689,"TIN CAN ISLAND,NGA",286,6.351534256845847,3.326429440675818
103c742f,"TIN CAN ISLAND,NGA",286,6.346417485397947,3.3464704882568084
103c7425,"TIN CAN ISLAND,NGA",286,6.34159603255977,3.346096217563677
103c7451,"TIN CAN ISLAND,NGA",286,6.3463040233892185,3.371800062339721
103c7461,"TIN CAN ISLAND,NGA",286,6.330175500834234,3.3762678119554734
103c7427,"TIN CAN ISLAND,NGA",286,6.341194557425669,3.3414929619606406
103c7445,"TIN CAN ISLAND,NGA",286,6.3409583800566525,3.3667569321035176
103c7501,"TIN CAN ISLAND,NGA",286,6.356948062718615,3.3818921024011797
103c74f5,"TIN CAN ISLAND,NGA",286,6.335432778761724,3.38148145739467
103c76f3,"TIN CAN ISLAND,NGA",286,6.346894753851149,3.3165672212342465
103c740f,"TIN CAN ISLAND,NGA",286,6.3199401113888,3.351401398994078
103c76a7,"TIN CAN ISLAND,NGA",286,6.325060645841329,3.3363564397488314
103c75bb,"TIN CAN ISLAND,NGA",286,6.366911894641211,3.3672174672483024
103c76a1,"TIN CAN ISLAND,NGA",286,6.330662678776184,3.3369569550444207
103c7695,"TIN CAN ISLAND,NGA",286,6.3361853017166245,3.321301556352582
103c7453,"TIN CAN ISLAND,NGA",286,6.351474964116033,3.372096210648604
103c74f9,"TIN CAN ISLAND,NGA",286,6.345822410096122,3.3822258092707567
103c76eb,"TIN CAN ISLAND,NGA",286,6.336704428239613,3.3164927806915694
103c7455,"TIN CAN ISLAND,NGA",286,6.351480788851565,3.37631005790039
103c7429,"TIN CAN ISLAND,NGA",286,6.346570122675682,3.3414076313475918
103c7509,"TIN CAN ISLAND,NGA",286,6.367445435753168,3.38150371658262
103c769d,"TIN CAN ISLAND,NGA",286,6.341816223699736,3.336292106303531
103c7465,"TIN CAN ISLAND,NGA",286,6.32547760687613,3.3716272433431964
103c7a37,"LAGOS,NGA",287,6.2944136617156214,3.225796319292787
103c7a3f,"LAGOS,NGA",287,6.294048246764696,3.235863436192948
103c7a35,"LAGOS,NGA",287,6.294282297925115,3.2206252083129008
103cadcd,"COTONOU,BEN",288,6.271419650976314,2.527095272979159
103cac59,"COTONOU,BEN",288,6.287191998791896,2.502532857194464
103cac51,"COTONOU,BEN",288,6.282247230550051,2.507124590067065
103cacf7,"COTONOU,BEN",288,6.2867449925783445,2.49744881802557
103cac43,"COTONOU,BEN",288,6.292597274761758,2.51248164056304
103cad97,"COTONOU,BEN",288,6.250728849598418,2.5121020006997496
103cac37,"COTONOU,BEN",288,6.281193999785811,2.522533775085874
103cac33,"COTONOU,BEN",288,6.27651703597737,2.5268400677333256
103cac4f,"COTONOU,BEN",288,6.282184762708755,2.5122427464699
103cadad,"COTONOU,BEN",288,6.271507371922944,2.5074688380518513
103cadbd,"COTONOU,BEN",288,6.2555860949091855,2.512157811477235
103cac99,"COTONOU,BEN",288,6.308897645625695,2.482670672716018
103cac45,"COTONOU,BEN",288,6.287172466083238,2.512011877480767
103cadb3,"COTONOU,BEN",288,6.271699028055856,2.5128236143573783
103cada3,"COTONOU,BEN",288,6.255657490259347,2.50789753403256
103cacf9,"COTONOU,BEN",288,6.282557393082899,2.49714915425998
103cada5,"COTONOU,BEN",288,6.260911570609773,2.507580544368078
103cac49,"COTONOU,BEN",288,6.281876503908917,2.516981591049053
103cac5f,"COTONOU,BEN",288,6.292985715108959,2.502774454257548
103cace3,"COTONOU,BEN",288,6.276709562583158,2.4873252176635634
103e3509,"ERHA,NGA",289,5.348888209697365,4.358269487981726
103e3507,"ERHA,NGA",289,5.3461608307611135,4.358470337263074
103f8e57,"ESCRAVOS,NGA",290,5.491875797194869,4.933060170289643
