year,iso3,hours
2017,CHL,18056.954166666666
2017,CHL,14996.477777777782
2012,COL,1.1494444444444445
2012,COL,1257.6313888888888
2012,COL,268.85611111111115
2012,COL,1040453.3372222221
2012,COL,1044.1166666666666
2012,COL,62.19111111111112
2013,COL,14.904444444444444
2013,COL,1179.8436111111112
2013,COL,351.35361111111115
2013,COL,1058.1069444444443
2013,COL,58.11194444444445
2013,COL,1241247.6275000002
2014,COL,1358.4252777777776
2014,COL,80.42694444444446
2014,COL,1173101.2944444444
2014,COL,452.13805555555564
2014,COL,1015.5188888888889
2014,COL,3.402222222222222
2015,COL,1232.8977777777775
2015,COL,467.0766666666667
2015,COL,1027.9794444444444
2015,COL,1148015.7486111112
2015,COL,1.6777777777777778
2015,COL,45.450833333333335
2016,COL,979.7502777777779
2016,COL,25.724722222222223
2016,COL,472.00333333333333
2016,COL,1400.1874999999995
2016,COL,1164291.905277778
2016,COL,19.42611111111111
2017,COL,1300.8430555555558
2017,COL,1070.1477777777777
2017,COL,426.2847222222222
2017,COL,3.1377777777777776
2017,COL,1142274.157222222
2017,COL,58.46333333333333
2012,CRI,329912.9830555556
2012,CRI,1351.4336111111108
2013,CRI,330456.248888889
2013,CRI,1281.3747222222223
2014,CRI,351689.56750000006
2014,CRI,1303.577777777778
2015,CRI,375668.47361111117
2015,CRI,1355.3608333333334
2016,CRI,1099.49
2016,CRI,374028.24416666676
2017,CRI,414177.2944444444
2017,CRI,1237.7116666666668
2012,DNK,51.50305555555555
2012,DNK,56435.68722222222
2012,DNK,1453076.7975
2012,DNK,70666.00861111113
2013,DNK,94023.58111111111
2013,DNK,104.34555555555555
2013,DNK,59164.865000000005
2013,DNK,2257269.6622222224
2014,DNK,2258380.3013888886
2014,DNK,137.94388888888886
2014,DNK,55209.883888888886
2014,DNK,100049.99722222223
2015,DNK,62585.599444444444
2015,DNK,2272034.2919444446
2015,DNK,158.73111111111112
2015,DNK,99420.13555555558
2016,DNK,107782.83527777778
2016,DNK,236.81416666666667
2016,DNK,2415575.818333334
2016,DNK,67474.02444444445
2017,DNK,75160.73472222225
2017,DNK,2344400.2661111117
2017,DNK,186.1205555555556
2017,DNK,135937.38833333334
2012,DOM,413273.30277777783
2012,DOM,17526.75694444444
2013,DOM,17256.76222222222
2013,DOM,438008.4402777778
2014,DOM,450905.2502777778
2014,DOM,16582.57333333333
2015,DOM,15460.501666666665
2015,DOM,452212.8811111111
2016,DOM,512583.5661111111
2016,DOM,16276.364166666666
2017,DOM,496708.49138888903
2017,DOM,14980.63
2012,ECU,461055.02916666673
2012,ECU,11185.375277777779
2012,ECU,602044.3355555555
2013,ECU,702919.1069444445
2013,ECU,839176.2486111112
2013,ECU,11752.796388888888
2014,ECU,676157.5352777777
2014,ECU,817592.1144444445
2014,ECU,11370.429444444444
2015,ECU,12561.073888888888
2015,ECU,643845.7797222222
2015,ECU,677473.5625000002
2016,ECU,11824.563055555556
2016,ECU,644654.7672222223
2016,ECU,603480.6855555555
2017,ECU,709004.8472222222
2017,ECU,579250.4525000002
2017,ECU,11475.276388888888
2012,ERI,9543.575555555557
2012,ERI,199596.35305555555
2013,ERI,10041.064999999999
2013,ERI,215058.0997222223
2014,ERI,232732.34166666667
2014,ERI,10763.104444444445
2015,ERI,10191.124166666668
2015,ERI,288595.2708333334
2016,ERI,10525.404999999997
2016,ERI,340727.06305555557
2017,ERI,10539.406666666664
2017,ERI,349955.45833333343
2012,ESP,1.821388888888889
2012,ESP,793210.7658333331
2012,ESP,3195632.770555556
2012,ESP,6417.146388888888
2012,ESP,32189.064444444448
2013,ESP,785259.3533333332
